id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28910176,Rental unit in Athina · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,31653036,Giannis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96673,23.72655,Entire home/apt,112,1,5,2023-03-29,0.09,2,141,4,00000442537
28913067,Rental unit in Athina · ★4.75 · Studio · 1 bed · 1 bath,180442365,Hospex.,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97747,23.72644,Entire home/apt,100,1,4,2022-05-08,0.08,10,134,0,00000831669
28925581,Condo in Athina · ★4.89 · 1 bedroom · 2 beds · 1.5 baths,135181328,Giorgos,,ΚΟΛΩΝΑΚΙ,37.98084,23.74006,Entire home/apt,55,2,70,2023-06-23,1.38,1,303,23,00000628850
28934315,Rental unit in Athina · ★4.96 · 1 bedroom · 1 bed · 1 bath,140449278,George,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96438,23.72909,Entire home/apt,73,2,170,2023-06-24,3.01,1,229,48,00000452534
28949990,Rental unit in Athina · ★4.71 · 2 bedrooms · 2 beds · 1 bath,218214371,Dim,,ΚΟΛΩΝΑΚΙ,37.97678,23.74309,Entire home/apt,129,3,102,2023-06-02,1.78,1,282,9,00000101734
28956151,Rental unit in Athina · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,168293040,Gianna,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96072,23.71978,Entire home/apt,25,1,105,2022-10-05,1.83,2,175,1,00000332080
28961873,Rental unit in Athina · ★4.92 · 1 bedroom · 1 bed · 1 bath,8793456,Nik,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95875,23.72748,Entire home/apt,55,2,25,2020-10-01,0.46,10,52,0,00000304789
28974964,Rental unit in Athina · 1 bedroom · 2 beds · 1 bath,218390650,Milana,,ΝΙΡΒΑΝΑ,38.01396,23.72774,Entire home/apt,45,20,2,2019-05-07,0.04,1,0,0,
28976317,Rental unit in Athina · 2 bedrooms · 2 beds · 1 bath,210493262,Spiros,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95374,23.72229,Entire home/apt,70,3,1,2021-06-07,0.04,1,172,0,00001111363
28978327,Rental unit in Αθήνα · Studio · 1 bed · 1 bath,212511228,Evdoxia,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99546,23.73251,Entire home/apt,35,3,0,,,4,0,0,
28978330,Rental unit in Αθήνα · 1 bedroom · 1 bed · 1 bath,212511228,Evdoxia,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9979,23.7314,Entire home/apt,27,4,0,,,4,0,0,
28981879,Rental unit in Athina · ★4.65 · 1 bedroom · 1 bed · 2 shared baths,223226,Athanasia (Soula),,ΓΚΥΖΗ,37.99504,23.7479,Private room,16,3,77,2020-03-16,1.50,3,175,0,
28985151,Rental unit in Athina · 2 bedrooms · 8 beds · 1 bath,218469145,Panagiota,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98362,23.72356,Entire home/apt,105,2,0,,,2,0,0,
28986348,Rental unit in Athina · ★4.59 · 2 bedrooms · 4 beds · 1 bath,173706444,Εβελινα,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99648,23.72708,Entire home/apt,24,1,22,2023-06-08,0.45,1,0,12,00000489892
28988486,Rental unit in Athina · ★4.91 · 2 bedrooms · 3 beds · 1 bath,10270732,Κωνσταντίνος,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96838,23.72953,Entire home/apt,70,3,161,2023-06-14,2.82,1,98,40,1205162
29001056,Rental unit in Athina · ★4.76 · 1 bedroom · 1 bed · 1 bath,1139029,Antigoni (Anta),,ΠΕΤΡΑΛΩΝΑ,37.9666,23.70465,Entire home/apt,36,2,111,2023-06-22,1.97,1,129,52,00001764663
29006808,Rental unit in Athina · ★4.86 · 1 bedroom · 2 beds · 1 bath,218624233,Iwanna,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96175,23.724,Entire home/apt,40,3,21,2019-07-09,0.37,2,0,0,96367
29009098,Condo in Athina · ★4.92 · 1 bedroom · 1 bed · 1 bath,218639988,Marietta,,ΑΚΡΟΠΟΛΗ,37.962890625,23.71866226196289,Entire home/apt,45,5,53,2023-01-07,0.94,1,90,13,00000162797
29009667,Rental unit in Athina · ★4.51 · 1 bedroom · 1 bed · 1 bath,181487953,Nikos,,ΑΝΩ ΚΥΨΕΛΗ,38.00418,23.74647,Entire home/apt,23,1,43,2022-10-03,0.76,2,350,2,00000207876
29032140,Serviced apartment in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,11929206,Konstantinos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96330775388767,23.722434759140018,Entire home/apt,85,1,4,2023-05-09,0.33,5,298,4,00001554766
29035565,Condo in Athina · ★4.91 · 1 bedroom · 3 beds · 1 bath,218823929,Rouli,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96146,23.72512,Entire home/apt,42,1,32,2023-06-11,0.58,1,103,4,00000862085
29047276,Condo in Athina · ★4.63 · 1 bedroom · 1 bed · 1 bath,218901738,Efremia,,ΝΙΡΒΑΝΑ,38.00872,23.72701,Entire home/apt,50,2,60,2023-06-05,1.05,2,23,12,00000133926
29056303,Rental unit in Athens · 2 bedrooms · 3 beds · 1.5 baths,218961953,Monika,,ΚΥΨΕΛΗ,37.9991,23.73797,Entire home/apt,50,4,2,2022-07-05,0.05,4,0,1,00000480969
29057018,Guest suite in Athina · 2 bedrooms · 2 beds · 1 bath,218961953,Monika,,ΚΥΨΕΛΗ,38.0002,23.73978,Entire home/apt,40,2,1,2021-11-09,0.05,4,0,0,00000189403
29057234,Rental unit in Athens · 1 bedroom · 2 beds · 1.5 baths,218961953,Monika,,ΚΥΨΕΛΗ,37.99863,23.7379,Private room,30,2,2,2020-03-03,0.04,4,0,0,
29057476,Rental unit in Athens · 1 bedroom · 1 bed · 1.5 baths,218961953,Monika,,ΚΥΨΕΛΗ,37.999,23.73949,Private room,30,2,0,,,4,0,0,
29059549,Condo in Athens · ★4.78 · 2 bedrooms · 3 beds · 1 bath,22057402,Liana & Theodosios,,ΣΤΑΔΙΟ,37.9657,23.7342,Entire home/apt,52,2,94,2023-06-21,1.85,3,138,26,00001538665
29069413,Rental unit in Athina · ★4.70 · 1 bedroom · 2 beds · 1 shared bath,192924544,Iosif,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97729,23.72961,Private room,35,1,69,2023-05-10,1.20,14,364,8,
29072057,Rental unit in Athina · ★4.94 · 1 bedroom · 2 beds · 1 bath,13881025,Armin,,ΠΑΓΚΡΑΤΙ,37.966671,23.754564,Entire home/apt,61,5,35,2023-05-31,0.69,1,338,8,00000897278
29072936,Condo in Athina · ★4.81 · 1 bedroom · 1 bed · 1 bath,199623330,Peny,,ΠΟΛΥΓΩΝΟ,37.99861,23.75335,Entire home/apt,53,2,81,2023-05-31,1.42,2,223,8,00001550694
29073951,Rental unit in Athina · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,194627760,Bill And Helena,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9752,23.73393,Entire home/apt,72,2,4,2023-06-09,0.10,18,216,2,00001883948
29076655,Rental unit in Athina · ★4.84 · 1 bedroom · 1 bed · 1 bath,194627760,Bill And Helena,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97516,23.73407,Entire home/apt,66,2,25,2023-06-20,0.47,18,253,12,00001883932
29078588,Condo in Athina · ★4.89 · 5 bedrooms · 13 beds · 3 baths,32601523,Stella And Nikos,,ΖΑΠΠΕΙΟ,37.97106,23.73293,Entire home/apt,473,1,313,2023-06-04,5.51,26,325,55,00001400540
29078983,Condo in Athina · ★4.87 · 1 bedroom · 5 beds · 1 bath,32601523,Stella And Nikos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97473,23.73455,Entire home/apt,188,1,218,2023-06-16,3.80,26,363,43,00000442990
29084736,Condo in Athina · ★4.67 · 2 bedrooms · 3 beds · 1 bath,147880747,Moshe,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98755,23.73519,Entire home/apt,180,2,4,2022-07-25,0.07,3,1,1,00001393764
29085751,Rental unit in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,219188386,Anthoula,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96469,23.73066,Entire home/apt,74,2,43,2023-06-15,0.78,1,306,21,00000133970
29089955,Condo in Athina · ★4.87 · 2 bedrooms · 7 beds · 1 bath,32601523,Stella And Nikos,,ΖΑΠΠΕΙΟ,37.97118,23.73285,Entire home/apt,178,1,192,2023-06-24,3.38,26,356,46,00001347944
29094945,Rental unit in Athina · ★4.85 · 3 bedrooms · 5 beds · 1.5 baths,194627760,Bill And Helena,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96751,23.7279,Entire home/apt,80,2,124,2023-06-19,2.18,18,95,46,00001419269
29096980,Rental unit in Athina · 2 bedrooms · 7 beds · 1 shared bath,218469145,Panagiota,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98306,23.72436,Shared room,99,2,0,,,2,0,0,
29099065,Condo in Athina · ★4.86 · 2 bedrooms · 5 beds · 1 bath,32601523,Stella And Nikos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97292,23.73436,Entire home/apt,286,1,229,2023-06-23,4.01,26,0,43,00001932005
29118807,Condo in Athina · ★4.91 · 2 bedrooms · 8 beds · 1.5 baths,32601523,Stella And Nikos,,ΖΑΠΠΕΙΟ,37.9682,23.73124,Entire home/apt,397,1,183,2023-06-13,3.29,26,354,41,00001553482
29119475,Rental unit in Athina · ★4.86 · 4 bedrooms · 10 beds · 1.5 baths,32601523,Stella And Nikos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97072,23.73054,Entire home/apt,319,2,206,2023-06-16,3.68,26,337,65,00001232700
29122094,Rental unit in Athina · ★4.80 · 1 bedroom · 3 beds · 1 bath,217834779,Connect Apartments & Studios,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98611,23.72185,Entire home/apt,140,1,5,2022-08-30,0.09,10,280,1,00001599159
29122586,Home in Athina · ★5.0 · 2 bedrooms · 2 beds · 2 baths,219461375,Dimitris,,ΚΕΡΑΜΕΙΚΟΣ,37.97965,23.7119,Entire home/apt,70,2,3,2023-06-22,3,2,83,3,
29124107,Condo in Athina · ★4.91 · 1 bedroom · 3 beds · 1 bath,32601523,Stella And Nikos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97493,23.7344,Entire home/apt,138,1,197,2023-06-12,3.48,26,358,24,00001379402
29124688,Condo in Athina · ★4.90 · 1 bedroom · 4 beds · 1 bath,32601523,Stella And Nikos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97333,23.73443,Entire home/apt,190,1,246,2023-05-21,4.34,26,355,25,00001367165
29126142,Rental unit in Athina · ★4.89 · 1 bedroom · 3 beds · 1 bath,217834779,Connect Apartments & Studios,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98611,23.72185,Entire home/apt,160,1,19,2023-02-26,0.34,10,259,4,00001599138
29126928,Rental unit in Athina · ★4.80 · 1 bedroom · 2 beds · 1 bath,217834779,Connect Apartments & Studios,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98611,23.72185,Entire home/apt,100,1,46,2023-02-19,0.81,10,265,8,00001599185
29144171,Rental unit in Athina · 1 bedroom · 1 bed · 1 bath,219607673,Giannis,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00153,23.7286,Entire home/apt,40,2,0,,,1,0,0,
29154465,Rental unit in Athina · ★4.64 · 1 bedroom · 1 bed · 1 bath,184475405,Afroditi,,ΚΟΛΟΚΥΝΘΟΥ,38.00189,23.70746,Entire home/apt,48,1,288,2023-06-16,5.16,3,321,79,00000428002
29164597,Rental unit in Athina · ★4.83 · 2 bedrooms · 2 beds · 1 bath,194627760,Bill And Helena,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96697,23.72693,Entire home/apt,67,2,81,2023-06-14,1.50,18,263,33,00001883980
29173172,Rental unit in Athina · Studio · 1 bed · 1 bath,217699045,Hermes,,ΖΑΠΠΕΙΟ,37.96713,23.73395,Entire home/apt,8000,1,1,2019-10-07,0.02,8,23,0,00000088054
29174512,Rental unit in Athina · 2 bedrooms · 2 beds · 1 bath,217699045,Hermes,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96613,23.72726,Entire home/apt,200,1,2,2019-07-07,0.04,8,154,0,00000082479
29177367,Rental unit in Athina · ★5.0 · 2 bedrooms · 2 beds · 1 bath,219855768,Markos,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98942,23.7575,Entire home/apt,32,2,27,2020-02-21,0.48,1,75,0,00000905950
29177458,Rental unit in Athina · ★4.94 · 2 bedrooms · 3 beds · 1 bath,218592946,Daphne,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96397,23.72211,Entire home/apt,86,3,142,2023-06-11,2.54,3,262,46,00001476881
29182323,Rental unit in Athina · ★4.85 · 1 bedroom · 2 beds · 1.5 baths,218624233,Iwanna,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95992,23.73362,Entire home/apt,30,3,40,2020-08-24,0.70,2,0,0,130947
29195950,Rental unit in Athina · ★4.78 · 1 bedroom · 2 beds · 1 bath,157279212,Alex,,ΝΕΑ ΚΥΨΕΛΗ,38.00181,23.75016,Entire home/apt,51,1,45,2023-05-28,0.80,1,170,5,00000286768
29198293,Rental unit in Athina · 2 bedrooms · 3 beds · 1 bath,29636056,Anna,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95238,23.7254,Entire home/apt,80,3,0,,,1,0,0,00000093513
29202901,Rental unit in Athina · ★4.76 · 2 bedrooms · 4 beds · 1 bath,50819625,Dina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96637,23.72829,Entire home/apt,50,1,164,2023-06-25,3.02,2,235,48,00000419155
29214966,Rental unit in Athina · 2 bedrooms · 3 beds · 1.5 baths,26774782,Natassa,,ΛΥΚΑΒΗΤΤΟΣ,37.98663,23.74641,Entire home/apt,76,2,0,,,2,0,0,ΑΜΑ 00000124660
29227647,Rental unit in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,220191133,Julia,,ΚΟΛΩΝΑΚΙ,37.97802,23.74064,Entire home/apt,92,2,47,2023-06-16,0.83,2,7,15,00000331688
29230708,Rental unit in Athina · ★4.82 · 4 bedrooms · 5 beds · 2.5 baths,184563460,MyGreekVacations,,ΘΗΣΕΙΟ,37.97652,23.71901,Entire home/apt,508,1,109,2023-06-20,1.93,19,241,19,00000348294
29233985,Rental unit in Athina · ★4.68 · Studio · 1 bed · 1 bath,220235998,Tatiana,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99243,23.72518,Entire home/apt,200,8,114,2021-01-21,2.00,1,176,0,00000309914
29248209,Rental unit in Athens · ★4.94 · 1 bedroom · 1 bed · 1 bath,59309638,Chris,,ΚΟΛΩΝΑΚΙ,37.97776,23.73891,Entire home/apt,118,2,141,2023-06-16,2.47,6,103,48,00000239886
29251510,Rental unit in Athina · ★4.66 · 1 bedroom · 1 bed · 1 bath,194627760,Bill And Helena,,ΙΛΙΣΙΑ,37.97408,23.75184,Entire home/apt,26,3,29,2022-08-13,0.51,18,229,4,00001419333
29267537,Condo in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,220499305,Angeliki,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95878,23.73109,Entire home/apt,59,4,15,2023-04-22,0.27,6,115,2,00001938400
29269250,Rental unit in Athina · 1 bedroom · 2 beds · 1 bath,39920539,Vivi,,ΠΑΓΚΡΑΤΙ,37.96773,23.75145,Entire home/apt,63,3,1,2023-05-08,0.60,1,352,1,00001158409
29269557,Rental unit in Athina · ★4.96 · 1 bedroom · 2 beds · 1 bath,220435505,Aggie’s,,ΚΟΛΟΚΥΝΘΟΥ,37.9982,23.71309,Entire home/apt,44,5,23,2020-02-16,0.41,1,115,0,00000174849
29281002,Rental unit in Athina · ★4.90 · 2 bedrooms · 2 beds · 1 bath,218592946,Daphne,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96397,23.72211,Entire home/apt,80,3,141,2023-06-07,2.51,3,153,34,00002074065
29287669,Rental unit in Athina · ★4.54 · 2 bedrooms · 2 beds · 2 baths,194627760,Bill And Helena,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97358,23.73363,Entire home/apt,72,2,65,2023-06-07,1.16,18,291,35,00001884041
29297779,Condo in Athina · ★4.29 · Studio · 1 bed · 1 bath,220499305,Angeliki,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97166,23.73234,Entire home/apt,64,2,28,2023-06-10,0.50,6,117,18,00001938415
29298155,Condo in Athina · 1 bedroom · 2 beds · 1 bath,220499305,Angeliki,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97174,23.73242,Entire home/apt,111,2,1,2022-12-18,0.16,6,79,1,00001938462
29298407,Condo in Athina · ★4.52 · Studio · 2 beds · 1 bath,220499305,Angeliki,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9717,23.73244,Entire home/apt,62,2,48,2023-06-18,0.85,6,85,22,00001938500
29302055,Rental unit in Athina · Studio · 1 bed · 1 bath,217699045,Hermes,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97283,23.73057,Entire home/apt,280,1,2,2019-03-19,0.04,8,146,0,00000926450
29303204,Rental unit in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,220022946,CloudKeys,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96213,23.72097,Entire home/apt,152,1,3,2023-06-01,0.06,37,350,2,00000233148
29304549,Rental unit in Athina · ★4.56 · 2 bedrooms · 4 beds · 2 baths,220022946,CloudKeys,,ΙΛΙΣΙΑ,37.97678,23.75522,Entire home/apt,157,1,9,2022-06-14,0.22,37,334,0,00000232304
29308936,Rental unit in Athina · ★4.83 · 1 bedroom · 3 beds · 1 bath,220791055,Olga,,ΖΑΠΠΕΙΟ,37.96701,23.73364,Entire home/apt,120,3,19,2019-04-14,0.34,2,68,0,00002115302
29309859,Rental unit in Athina · ★4.67 · Studio · 1 bed · 1 bath,220791055,Olga,,ΓΚΥΖΗ,37.99106,23.75169,Entire home/apt,65,3,6,2022-10-23,0.11,2,88,2,00002115370
29311370,Rental unit in Athina · 1 bedroom · 2 beds · 1 shared bath,220731910,Wael,,ΠΑΓΚΡΑΤΙ,37.966,23.74626,Private room,90,5,0,,,1,180,0,
29318309,Rental unit in Athina · ★4.85 · 1 bedroom · 1 bed · 1 bath,173950541,Eva,,ΠΑΓΚΡΑΤΙ,37.96855,23.7517,Entire home/apt,22,4,61,2020-04-19,1.07,1,0,0,00000260116
29322042,Loft in Athina · ★4.89 · 1 bedroom · 2 beds · 1 bath,20104194,Upstreet,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97434,23.7294,Entire home/apt,158,1,113,2023-05-12,2.03,110,333,19,00001841083
29323569,Loft in Athina · ★4.94 · 1 bedroom · 1 bed · 1 bath,20104194,Upstreet,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97434,23.7294,Entire home/apt,165,1,231,2023-06-12,4.11,110,323,46,00001841099
29323716,Rental unit in Athina · ★4.82 · 2 bedrooms · 3 beds · 1.5 baths,220901972,Emmanouil,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97608,23.73265,Entire home/apt,103,3,49,2023-06-19,0.87,1,184,12,00000255343
29324715,Rental unit in Athina · 1 bedroom · 2 beds · 1 bath,220022946,CloudKeys,,ΑΚΡΟΠΟΛΗ,37.96329,23.71875,Entire home/apt,123,1,1,2022-09-12,0.10,37,363,1,00000232086
29330541,Loft in Athina · ★4.74 · 1 bedroom · 1 bed · 1 bath,213119205,Michael,,ΘΗΣΕΙΟ,37.9766,23.71551,Entire home/apt,25,3,194,2023-06-19,3.43,1,265,37,00000240450
29352338,Rental unit in Athina · ★4.81 · 2 bedrooms · 3 beds · 1 bath,221127429,Maria,,ΚΕΡΑΜΕΙΚΟΣ,37.98086,23.71538,Entire home/apt,79,3,155,2023-06-13,2.73,2,150,17,00000207548
29356234,Rental unit in Athina · ★4.75 · Studio · 1 bed · 1 bath,217699045,Hermes,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97468,23.73184,Entire home/apt,241,1,4,2019-12-26,0.08,8,160,0,00000082535
29357076,Rental unit in Athina · ★4.79 · 1 bedroom · 1 bed · 1 bath,145112138,Ilias,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98583,23.73232,Entire home/apt,79,1,52,2023-06-06,0.92,4,296,6,1064022
29359040,Condo in Athina · ★4.79 · 1 bedroom · 1 bed · 1 private bath,50985421,Βασιλης,,ΓΟΥΔΙ,37.98664,23.76761,Private room,40,3,14,2023-01-25,0.25,7,337,3,
29359316,Condo in Athina · ★4.97 · Studio · 1 bed · 1 bath,221185043,Magda,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96513,23.72215,Entire home/apt,69,1,373,2023-06-21,6.64,2,239,105,00002003844
29360967,Rental unit in Athens · ★4.79 · 2 bedrooms · 4 beds · 2.5 baths,129000409,Olala Homes,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98077,23.73607,Entire home/apt,227,1,33,2023-04-06,0.60,34,332,5,1076514
29362298,Serviced apartment in Athina · ★4.92 · 2 bedrooms · 4 beds · 1 bath,11929206,Konstantinos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964052022106706,23.72227692604067,Entire home/apt,129,1,13,2023-06-20,1.09,5,247,13,00001553870
29363304,Serviced apartment in Athina · ★4.71 · 1 bedroom · 2 beds · 1 private bath,145112138,Ilias,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98583,23.73232,Hotel room,95,1,7,2023-05-19,0.12,4,313,3,1064022
29363635,Serviced apartment in Athina · 2 bedrooms · 3 beds,145112138,Ilias,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98583,23.73232,Hotel room,8000,1,2,2019-07-25,0.04,4,0,0,1064022
29364348,Serviced apartment in Athina · 1 bedroom · 2 beds · 1 private bath,145112138,Ilias,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98583,23.73232,Hotel room,95,1,0,,,4,313,0,1064022
29364889,Rental unit in Athina · ★4.85 · 1 bedroom · 1 bed · 1 bath,221221562,Maria,,ΓΟΥΔΙ,37.98315,23.76164,Entire home/apt,48,2,62,2023-06-14,1.12,1,290,17,00000540206
29376909,Rental unit in Athina · ★4.59 · 1 bedroom · 2 beds · 1 bath,6521781,Nimrod,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9883,23.74098,Entire home/apt,60,2,29,2023-06-17,0.51,1,41,2,00000668099
29402226,Rental unit in Athina · ★4.87 · 1 bedroom · 4 beds · 1 bath,29314466,Konstantina,,ΣΤΑΔΙΟ,37.96688,23.74495,Entire home/apt,45,3,30,2022-02-15,0.53,1,123,0,00000451938
29405555,Rental unit in Athina · ★4.80 · 1 bedroom · 1 bed · 1 bath,217699045,Hermes,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96638,23.72858,Entire home/apt,180,1,5,2019-09-03,0.09,8,4,0,00000088005
29409078,Rental unit in Athina · Studio · 1 bed · 1 bath,217699045,Hermes,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97293,23.73207,Entire home/apt,259,1,0,,,8,146,0,00000926620
29409915,Rental unit in Athina · ★5.0 · 1 bedroom · 1 bed · 2 baths,1167063,Dimi David,,ΠΑΓΚΡΑΤΙ,37.97225,23.74985,Entire home/apt,81,2,19,2023-05-29,0.34,26,338,3,00001997643
29428820,Rental unit in Athina · ★4.65 · 1 bedroom · 1 bed · 1 bath,75696468,Vasso,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97862,23.72354,Entire home/apt,46,3,110,2023-06-06,1.94,3,275,25,00001123435
29433395,Rental unit in Athina · ★4.95 · 1 bedroom · 1 bed · 1 bath,431129383,Anna,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95483,23.72437,Entire home/apt,41,1,129,2023-06-11,2.28,1,122,47,00000129658
29451492,Rental unit in Athina · ★4.89 · 3 bedrooms · 4 beds · 2.5 baths,13031654,Ira & Oleg,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99462,23.73023,Entire home/apt,127,2,132,2023-06-05,2.35,37,222,43,00001844376
29454680,Rental unit in Athina · ★4.83 · 1 bedroom · 2 beds · 1 bath,221714886,Shirin,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96711,23.728182,Entire home/apt,89,2,154,2023-06-16,2.71,1,304,36,00001430764
29478215,Rental unit in Athina · 2 bedrooms · 3 beds · 1.5 baths,212942354,Vasilis,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99704,23.72482,Entire home/apt,65,3,1,2019-08-29,0.02,1,0,0,00000569189
29478710,Rental unit in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,222021136,Alexis,,ΑΚΡΟΠΟΛΗ,37.96477,23.71477,Entire home/apt,57,2,55,2023-06-24,0.98,1,95,15,00001356255
29486125,Rental unit in Athina · ★4.54 · 1 bedroom · 1 bed · 1 bath,222070789,Eleni,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00112,23.72413,Entire home/apt,31,10,28,2023-05-26,0.51,1,349,3,00000239580
